video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,like_ratio,comment_ratio
tyeJ5sQgv9I,17.17.11,"Samantha, NagaChaitanya & Nagarjuna Wishing Akhil Akkineni #HelloTeaser",Masti Circle India,22,2017-11-16T08:45:37.000Z,"Hello Teaser|""Hello Trailer""|""Samantha""|""Naga Chaitanya""|""Akhil Akkineni""|""Akhil Movie""|""Google Videos""|""Amala""|""samantha nagachaitanya wedding reception""|""chiranjeevi""|""rana""|""venkatesh""|""hello teaser review""|""latest telugu movies""|""tollywood""|""hello movie heroine""|""Kalyani Priyadarshan""|""Vikram Kumar""|""24 movie""|""manam""|""anup rubens""|""Hello Songs""|""Hello Movie""|""Akhil Songs""|""Akhil Dance""|""NagaChaitanya & Nagarjuna Wishing Akhil Akkineni""|""RGV""",80969,656,35,25,https://i.ytimg.com/vi/tyeJ5sQgv9I/default.jpg,False,False,False,0.8101866146302906,2624.0
Ybk37X2YJxo,17.17.11,GO-SU Goin' Live | Half Boil - Tamil Web Series | Madras Central | Exclusively On YUV App,Madras Central,24,2017-11-15T09:00:43.000Z,"half boil|""madras central""|""live show""|""yuv app""|""tamil web series""|""gopi""|""sudhakar""",304699,13652,243,1207,https://i.ytimg.com/vi/Ybk37X2YJxo/default.jpg,False,False,False,4.480487300581886,1131.0687655343827
BoGvzZW9aDg,17.17.11,"Kundali Bhagya - कुंडली भाग्य - Episode 92  - November 16, 2017 - Preview",zeetv,24,2017-11-15T23:10:59.000Z,"zee tv|""Kundali Bhagya""|""full episode""|""hindi""|""show""|""serial""|""daily soap""|""ozee""|""watch online""|""television""",327487,1093,81,96,https://i.ytimg.com/vi/BoGvzZW9aDg/default.jpg,False,False,False,0.3337537062539887,1138.5416666666665
GcJSg7ZFVwk,17.17.11,SHOCKING! Jabardasth Artist Lost His Memory While Saving a GIRL | Latest Updates | VTube Telugu,VTube Telugu,24,2017-11-15T11:30:01.000Z,"SHOCKING! Jabardasth Artist Lost His Memory While Saving a GIRL|""Latest Updates""|""VTube Telugu""|""Jabardasth Artist""|""Jabardasth Artist Lost Memory""|""Jabardasth Artist Lost Memory While saving a Girl""|""Jabardasth Artist Lost Memory Due to Saving a Girl""|""Jabardasth Artist Latest News""|""Jabardasth Artist Latest Updates""|""Latest News""|""Unknown Facts""|""Unknown Facts in Telugu""",459439,2733,302,164,https://i.ytimg.com/vi/GcJSg7ZFVwk/default.jpg,False,False,False,0.5948559003480332,1666.4634146341464
io82HGyOf9s,17.17.11,Stop Speak Support,Supercell,29,2017-11-16T12:14:39.000Z,[none],164658,2670,386,425,https://i.ytimg.com/vi/io82HGyOf9s/default.jpg,False,False,False,1.6215428342382394,628.2352941176471
j5Wc2tk1E_c,17.17.11,"Konchem Touch Lo Unte Chepta Season 3 - Karthi, Rakul Preeth Singh Promo - Pradeep Machiraju",Pradeep Machiraju,22,2017-11-14T15:45:19.000Z,"Pradeep Machiraju|""Anchor Pradeep""|""pradeep machiraju""|""konchem touch lo unte chepta""|""konchem touch lo unta season 3""|""konchem touch lo unte cheputha latest episode""|""KTUC 3""|""KTUC Season 3""|""Konchem Touch Lo Unte Chepta Season 3 - Akkineni Nagarjuna""|""Karthi Promo""|""Khakee movie""|""Khakee movie trailer""|""Khakee movie songs""|""KTUC Karthi Promo""|""KTUC Karthi Rakul preeth singh promo""|""konchem touch lo unte cheputha karthi""",656425,5443,152,372,https://i.ytimg.com/vi/j5Wc2tk1E_c/default.jpg,False,False,False,0.8291884069010168,1463.1720430107525
LLF_PS4r6Ik,17.17.11,എന്നെകൊണ്ട് റിമിയെ കെട്ടിക്കാൻ അപ്പച്ചന് പ്ലാൻ ഉണ്ടായിരുന്നു !! ചാക്കോച്ചന്റെ വെളിപ്പെടുത്തലുകൾ,Asianet,24,2017-11-13T13:18:23.000Z,"Asianet comedy awards 2017|""comedy awards 2017""|""jagadeesh""|""rimi tomy""|""pisharadi""|""dharmajan""|""comedy show""|""comedy stars""|""best comedy""|""malayalam movie comedy""|""malayalam cinema""|""film awards""|""asianet comedy awards""|""comedy awards""|""jayaram""|""ACA""|""kunchacko boban""|""kunchacko boban dubsmash""|""kunjackoboban singing""|""vijay yesudas""|""kunchakko boban wife""|""asianet comedy""|""suraj""|""comedy skit""|""kunchakko rimi""",1192215,5127,590,427,https://i.ytimg.com/vi/LLF_PS4r6Ik/default.jpg,False,False,False,0.4300398837458009,1200.7025761124123
r--yffbacS4,17.17.11,చైతు తల్లి వచ్చినప్పుడు తన కోపంపై సమంత వివరణ || Samantha Serious at Reception || YOYO Cine Talkies,YOYO Cine Talkies,24,2017-11-15T13:31:35.000Z,"samantha reception|""samantha naga chaitanya reception""|""samantha marriage""|""naga chaitanya mother""|""naga chaitanya mother in reception""|""naga chaitanya""|""samantha""|""samantha wedding""|""nagarjuna""|""samantha akkineni""|""naga chaitanya samantha""|""naga chaitanya - samantha akkineni reception live""|""Samantha Gets Emotional""|""naga chaitanya mother lakshmi""|""serious""|""at""|""reception""|""yoyo""|""cine""|""talkies""|""tollywood celebs""",163138,121,115,15,https://i.ytimg.com/vi/r--yffbacS4/default.jpg,False,False,False,0.07417033431818461,806.6666666666666
7ANyO-Fsxo0,17.17.11,No bias in Nandi Awards presentation || Tammareddy - TV9 Today,TV9 Today,25,2017-11-16T12:14:55.000Z,"tv9|""HD TV9""|""tv9 live""|""TV9 Telugu HD""|""TV9 News HD""|""HD Breaking News""|""Live TV9 HD""|""tv9 news""|""tv9 telugu""|""tv9 ap""|""tv9 breaking news""|""tv9 youtube""|""tv9 online""|""Tv9 HD""|""No bias in Nandi Awards presentation""|""Tammareddy""",137704,1098,312,392,https://i.ytimg.com/vi/7ANyO-Fsxo0/default.jpg,False,False,False,0.7973624586068669,280.1020408163265
Gt2Xu8_ddSA,17.17.11,లగ్గాల లొల్లి షురూ ... రాజుగాన్ని పరేషాన్ చేస్తున్న గంగవ్వ || Dethadi News || TV1,TV1,25,2017-11-16T15:52:10.000Z,"gangavva|""dethadi gangavva""|""gangavva satires""|""gangavva comedy videos""|""my village show""|""my village gangavva""|""gangavva muchatlu""|""gangga funny videos""|""tv1 gangavva""|""dethadi news""|""dethadi varthalu""|""telangana""|""marraiges in telangana""|""gangavva raju gadu""|""lambadipalli""",91188,1180,72,115,https://i.ytimg.com/vi/Gt2Xu8_ddSA/default.jpg,False,False,False,1.294029916217046,1026.086956521739
rdnSMooiSfY,17.17.11,రెండో పెళ్లి గురించి నా కొడుకు ఏమన్నాడంటే | Renu About Akira Nandan reaction | Open Heart With RK,ABN Telugu,25,2017-11-14T12:02:16.000Z,"abn telugu news|""abn andhrajyothy""|""abn andhrajyothy news""|""telugu news channels""|""live news channels""|""abn live news""|""abn news online""|""Telugu News""|""telugu news online""|""live tv channels""|""telugu news live""|""telangana""",486018,1864,321,0,https://i.ytimg.com/vi/rdnSMooiSfY/default.jpg,True,False,False,0.3835248900246493,inf
bvmlbu5Vipg,17.17.11,गुरुवार स्पेशल भजन : साईं बाबा रहमत की नज़र कर दो || Paras Jain || Most Popular Sai Bhajan,Sonotek Bhakti,10,2017-11-16T00:00:02.000Z,"bhajan bhakti|""ras""|""kirtan""|""sonotek bhakti""|""sai""|""sai bhajan""|""sai ke hit bhajan""|""guruwar special bhajan""|""most popular sai bhajan""|""biggest hit sai bhajan""",144558,752,131,98,https://i.ytimg.com/vi/bvmlbu5Vipg/default.jpg,False,False,False,0.5202064223356715,767.3469387755101
NXcGCGGtJI0,17.17.11,P.A.Gals E02 | Fridge Ka Batwara || Girliyapa Originals,Girliyapa,22,2017-11-14T14:47:04.000Z,"flat|""girls""|""women""|""flatmates""|""fight""|""love""|""hate""|""group""|""mostlysane""|""nidhi bisht""|""food""|""foodporn""|""money""|""srishti""",703017,22518,1050,1196,https://i.ytimg.com/vi/NXcGCGGtJI0/default.jpg,False,False,False,3.203051988785478,1882.7759197324415
8_Wt0G4b7i4,17.17.11,Keerthy Suresh Movie in Hindi Dubbed 2017 | Hindi Dubbed Movies 2017 Full Movie,Blockbuster Movies,24,2017-11-15T09:00:00.000Z,[none],1526424,4154,777,325,https://i.ytimg.com/vi/8_Wt0G4b7i4/default.jpg,False,False,False,0.27213932694978593,1278.1538461538462
_CpikPu5ojY,17.17.11,സനുഷ തടിച്ചുരുണ്ട് അമ്മച്ചിയായി ഇപ്പോൾ കണ്ടാൽ ഞെട്ടും | Actress Sanusha New Look Like Old Aunty,First Show,24,2017-11-16T05:31:48.000Z,"film news|""movie news""|""movie gossips""|""mollywood""|""bollywood""|""tollywood""|""mohanlal""|""mammootty""|""dileep""|""dulquer""|""സനുഷ തടിച്ചുരുണ്ട് അമ്മച്ചിയായി ഇപ്പോൾ കണ്ടാൽ ഞെട്ടും | Actress Sanusha New Look Like Old Aunty""|""Sanusha Santhosh New Look Like Aunty""",63804,74,85,8,https://i.ytimg.com/vi/_CpikPu5ojY/default.jpg,False,False,False,0.11598018932982258,925.0
SrmBuGll6No,17.17.11,కెమెరాలో రికార్డ్ అవ్వకపోయి ఉంటే ఇలా జరిగిందని చెప్పిన నమ్మలేరు..HOTNEWS TELUGU,HOTNEWS TELUGU,27,2017-11-14T15:08:59.000Z,"Santa Claus (Film Character)|""caught""|""flying""|""viral""|""video""|""New""|""City""|""Nyc""|""Check""|""sighted""|""Hidden""|""Cam""|""Christmas (Holiday)""|""spirit""|""Christmas Music""|""Santa Claus Coming to town""|""Santa Claus Caught on tape""|""Santa Claus real or fake""|""real or fake""|""billschannel""",683585,1732,1005,0,https://i.ytimg.com/vi/SrmBuGll6No/default.jpg,True,False,False,0.25337010028014073,inf
pGBRAKrYwEw,17.17.11,సమంత ఆ డ్రస్ తో తన పరువు ఎలా తీసుకుందో చూడండి|Samantha Naga Chaithanya Wedding Reception|Gossip Adda,Gossip Adda,24,2017-11-14T12:11:14.000Z,"gossips|""gossip adda""|""tollywood""|""tollywood news""|""tollywood updates""|""సమంత ఆ డ్రస్ తో తన పరువు ఎలా తీసుకుందో చూడండి""|""సమంత""|""ఆ డ్రస్ తో""|""తన పరువు""|""ఎలా""|""తీసుకుందో""|""చూడండి""|""Samantha Naga Chaithanya Wedding Reception""|""Samantha Naga Chaithanya Wedding""|""Chaitanya""|""Samantha Akkineni""|""Naga Chaitanya - Samantha Akkineni Reception LIVE""|""Naga Chaitanya""|""Samantha""|""Naga Chaitanya Samantha""|""Nagarjuna""|""Akkineni Reception""|""chiranjeevi rama charan""|""Akkineni family""|""Daggubati family""",281551,361,579,66,https://i.ytimg.com/vi/pGBRAKrYwEw/default.jpg,False,False,False,0.12821833344580555,546.969696969697
xHu2OBXVOY8,17.17.11,When A Couple Buys A Car | The Timeliners,The Timeliners,24,2017-11-14T08:34:44.000Z,"Car|""Couple""|""Couple Goals""|""Planing to buy a new car""|""Zoom Car""|""New Cars""|""Inmates""|""Couple fights""|""Wedding""|""Wedding Planing""|""Mehendi Design""|""Wedding Shopping""|""Shaadi""|""Marriage""|""Best Friend""|""Roomates""|""Girlfriend""|""Boyfriend""|""Fiance""|""Sangeet""|""Future Planning""|""EMI""|""Car EMI""|""Buying Car Tips""|""Humour""|""Funny Video""|""LOL""|""Comedy""|""Sketch""|""Listicle""",785987,24738,1141,1395,https://i.ytimg.com/vi/xHu2OBXVOY8/default.jpg,False,False,False,3.147380300183082,1773.3333333333335
f8XuDoum8Hc,17.17.11,സനുഷ അമ്മച്ചിയായി കോലം കണ്ടവർ ഞെട്ടി | Actress Sanusha Santosh New Look,a2z Media,24,2017-11-16T10:36:16.000Z,"film news|""movie news""|""movie gossips""|""mollywood""|""bollywood""|""tollywood""|""mohanlal""|""mammootty""|""prithviraj""|""dileep""|""nivin pauly""|""dulquer""|""സനുഷ അമ്മച്ചിയായി ഇപ്പോൾ കണ്ടാൽ ഞെട്ടും | Actress Sanusha Santosh New Look""|""കോലം കണ്ടവർ ഞെട്ടി""|""Actress Sanusha Santosh New Look""",95416,59,90,14,https://i.ytimg.com/vi/f8XuDoum8Hc/default.jpg,False,False,False,0.06183449316676449,421.42857142857144
Lxet1zLBTM8,17.17.11,Top 5 OnePlus 5T Features!,Marques Brownlee,28,2017-11-16T17:36:14.000Z,"OnePlus 5T|""OnePlus 5T preview""|""OnePlus 5T review""|""OnePlus 5T features""|""OnePlus""|""5T""|""OnePlus 6""|""MKBHD""|""OnePlus 5T vs""|""camera""|""OnePlus camera""|""OnePlus 5T camera""",1117997,50948,760,5525,https://i.ytimg.com/vi/Lxet1zLBTM8/default.jpg,False,False,False,4.5570784179206205,922.1357466063349
7U1LJYwTzQM,17.17.11,Bithiri Sathi Leaves Hyderabad | Satire On Ivanka Trump's Security | Teenmaar News,V6 News Telugu,25,2017-11-14T16:27:20.000Z,"Bithiri Sathi|""Bithiri Sathi Village""|""Bithiri Sathi Leaves Hyderabad""|""Bithiri Sathi On Ivanka Trump""|""Bithiri Sathi Changes Getup""|""Bithiri Sathi New Getup""|""Bithiri Sathi On Beggars""|""ghmc mayor""|""ghmc drive on beggars""|""beggars income""|""beggars in hyderabad""|""beggers in hyderabad""|""hyderabad begger free city""|""begger free city""|""beggar free city""|""beggars in city""|""Ivanka Trump India Tour""|""Ivanka Trump Hyderabad Visit""|""global entrepreneurship""|""V6 News""|""teenmaar News""|""V6 Teenmaar News""",489273,2572,239,178,https://i.ytimg.com/vi/7U1LJYwTzQM/default.jpg,False,False,False,0.5256778935277442,1444.943820224719
viUWXtRLNgo,17.17.11,Press Start To Play EPISODE 3,CarryisLive,24,2017-11-15T16:34:58.000Z,"CarryMinati|""Carryminati gaming""|""carrisLive""|""Gaming""|""Livestream""|""Indian gaming""|""Press Start To Play ep3""|""Omen By Hp""",186213,17184,602,1751,https://i.ytimg.com/vi/viUWXtRLNgo/default.jpg,False,False,False,9.228141966457766,981.3820673900627
LyqEhGyeF5g,17.17.11,HOTEL TRANSYLVANIA 3 Official Trailer #1 (2018) Animated Movie HD,Comicbook.com,1,2017-11-16T15:06:20.000Z,"Hotel Transylvania 3|""Trailer""",323829,4131,262,385,https://i.ytimg.com/vi/LyqEhGyeF5g/default.jpg,False,False,False,1.275673272004669,1072.987012987013
B5vg6tD8IKs,17.17.11,"When Pakkinti Aunty Met My Friend - Ft. Swati, Rakshit || Mahathalli",Mahathalli,24,2017-11-15T11:08:55.000Z,"telugu comedy videos|""telugu funny videos""|""telugu comedy webseries""|""comedy videos telugu""|""telugu comedy shortfilms""|""comedy shortfilms""|""telugu""|""comedy""|""2016""|""mahathalli""|""mahathalli amma""|""mahathalli swathi""|""london babulu""|""mahathalli london babulu""|""mahathalli swati""|""london babulu promotion""",280824,4968,372,696,https://i.ytimg.com/vi/B5vg6tD8IKs/default.jpg,False,False,False,1.7690795658490726,713.7931034482759
nLFX8rBUNdk,17.17.11,Flipkart Billion Capture+ Unboxing and First Look - My Opinions,Technical Guruji,28,2017-11-14T08:15:31.000Z,"billion capture +|""billion capture plus""|""flipkart smartphone""|""flipkart billion phone""|""flipkart phone""|""billion capture + unboxing""|""flipkart android phone""|""flipkart billion capture plus""|""flipkart bilion""|""Billion Capture+""|""Flipkart Billion Capture+""|""igyaan exclusive""|""flipkart billion capture""|""unboxing and hands on""|""review""|""made in india""|""Smart Phone""|""Hands on Overview""|""Technicalguruji""|""technical guruji""|""gaurav chaudhary""|""Hands on""",1058398,90492,2430,87723,https://i.ytimg.com/vi/nLFX8rBUNdk/default.jpg,False,False,False,8.549902777594061,103.15652679456926
D6yCN-UQalQ,17.17.11,Mana Mugguri Love Story Episode 2 | Vijay Devarakonda | Tejaswi | Navdeep | Adith | YuppTV Originals,YuppTV Originals,24,2017-11-15T05:21:07.000Z,"yupptv originals|""yupptv""|""web series""|""short films""|""yupptv india""|""Mana Mugguri Love Story""|""mana muggulu love story""|""mmls""|""Mana Mugguri Love Story web series""|""Mana Mugguri Love Story short films""|""Navdeep""|""Adith""|""Tejaswi Madivada""|""Nandini Reddy""|""Mickey .J.Meyer""|""VYJAYANTHI MOVIES""|""EARLY MONSOON TALES""|""Vijay Devarakonda""|""Vijay Devarakonda arjun reddy""|""arjun reddy""|""arjun reddy hero""|""telugu web series""|""comedy web series""|""nandini reddy""",698483,6077,405,541,https://i.ytimg.com/vi/D6yCN-UQalQ/default.jpg,False,False,False,0.8700283328298614,1123.2902033271719
8WfHX9Q8S6w,17.17.11,வாணி ராணி - VAANI RANI -  Episode 1418 - 15/11/2017,RadaanMedia,24,2017-11-15T16:30:00.000Z,"Vaani rani|""rani""|""Radhika in funny character""|""venu aravind""|""SunTV""|""VaniRani""|""vani""|""vaani""|""Radhika's dual role serial""|""Ranimma veetu kuripu""|""Radhika as lawyer in serial""|""radikaa""|""rathika""|""Radhika's new""",416499,1763,374,203,https://i.ytimg.com/vi/8WfHX9Q8S6w/default.jpg,False,False,False,0.4232903320296087,868.4729064039409
YoXH6cZYI_s,17.17.11,"Mersal - A Minute of Maacho | Vijay, Kajal Aggarwal | A R Rahman",Sony Music India,10,2017-11-14T12:30:00.000Z,"Mersal - Maacho lyric|""Mersal""|""Mersal Songs""|""Mersal Videos""|""Mersal Trailers""|""Mersal Full Song""|""Mersal HD Videos""|""Mersal Movie Songs""|""Mersal Official Songs""|""Mersal Official Videos""|""Mersal Official Movie Videos""|""Mersal Official HD Songs""|""Mersal Official HD Videos""|""Maacho Song""|""Maacho Video""|""Maacho HD Song""|""Maacho HD Video""|""Maacho Movie Song""|""Maacho Movie Video""|""Maacho HD Movie Song Video""|""Maacho Official Song""|""tamil hit songs""|""Tamil love songs""",954599,65291,1938,1030,https://i.ytimg.com/vi/YoXH6cZYI_s/default.jpg,False,False,False,6.839625853368797,6338.9320388349515
lOZWTBgELag,17.17.11,FUKREY RETURNS | Trailer Reaction w/ Tiffany Mink!,jaby koay,24,2017-11-16T07:00:01.000Z,"fukrey returns|""trailer""|""reaction""|""jaby koay""|""jaby""|""jabykoay""|""Pulkit Samrat""|""Varun Sharma""|""Manjot Singh""|""Ali Fazal""|""comedy""|""the hangover""|""hindi""|""bollywood""|""bang baaja bhaarat""|""victoria and abdul""|""anthony alba""|""tiffany mink""|""tiff mink""",94688,1827,55,438,https://i.ytimg.com/vi/lOZWTBgELag/default.jpg,False,False,False,1.9294947617438323,417.12328767123284
BfDC0Yb1Cs4,17.17.11,"30 साल बाद आयी ऐसी शनि अमावस्या, घर घर बरसेगा धन हर मनोकामना होगी पूरी - कुंडली दोष हो जाएंगे दूर",Brijnaari Sumi,22,2017-11-16T07:22:30.000Z,"30 साल बाद आयी ऐसी शनि अमावस्या|""हर मनोकामना होगी पूरी""|""कुंडली दोष हो जाएंगे दूर""|""shani amavasya""|""shani jayanti""|""shanivaar""|""lord shani""|""shanivaar ke chamatkar""|""chamatkari""|""18 november""|""shani karenge m""",78210,926,141,95,https://i.ytimg.com/vi/BfDC0Yb1Cs4/default.jpg,False,False,False,1.1839918169032093,974.7368421052631
e_L1L_hia2Y,17.17.11,Naga Chaitanya 2017 New Blockbuster Hindi Dubbed Movie | 2017 South Indian Full Hindi Action Movies,Hero Movies 2017,22,2017-11-15T08:30:00.000Z,"Naga Chaitanya 2017 New Blockbuster Hindi Dubbed Movie|""2017 South Indian Full Hindi Action Movies""|""2017 New Hindi Dubbed Hero Movies""|""2017 hindi dubbed movies""|""Naga Chaitanya 2017 movie hindi dubbed""|""Karthika Nair movies in hindi dubbed 2017""",583296,1737,330,64,https://i.ytimg.com/vi/e_L1L_hia2Y/default.jpg,False,False,False,0.297790487162607,2714.0625
pHWs5wsYfw0,17.17.11,Ama Ghara Laxmi | Full Ep 476 15th Nov 2017 | Odia Serial – TarangTV,Tarang TV,24,2017-11-15T14:30:52.000Z,"tarang|""tarang tv""|""tarang tv online""|""tarang tv serial""|""odia tarang tv serial""|""tarang tv show""|""taranga channel""|""tarang tv channel""|""odia tarang channel""|""odia serial""|""odia serial video""|""odia channel""|""odia tv channel""|""odia tv show""|""odia tv""|""ama ghara laxmi""|""ama ghara laxmi serial""|""ama ghara laxmi today episode""|""ama ghara laxmi odia serial""|""tarang tv serial ama ghara laxmi""|""ama ghara laxmi serial song""",109261,438,66,47,https://i.ytimg.com/vi/pHWs5wsYfw0/default.jpg,False,False,False,0.4008749691106616,931.9148936170213
P-pycrmifwU,17.17.11,Natural Star Nani REAL Behaviour Will SHOCK You | Naga Chaitanya Samantha Reception Video | NewsQube,NewsQube,24,2017-11-13T06:57:02.000Z,"Natural Star Nani REAL Behaviour Will SHOCK You|""Naga Chaitanya Samantha Reception Video""|""NewsQube""|""Nani""|""Nani Real Behaviour Will Shock You""|""Nani Behaviour Will Shock You""|""Nani at Samantha and Naga Chaitanya Reception""|""Nani at Samantha and Naga Chaitanya Wedding Reception""|""Samantha and Naga Chaitanya""|""Samantha and Naga Chaitanya Reception""|""Samantha and Naga Chaitanya Wedding Reception""|""Samantha and Naga Chaitanya Reception Video""|""Samantha and Naga Chaitanya Wedding Reception Video""",1386318,3954,1259,277,https://i.ytimg.com/vi/P-pycrmifwU/default.jpg,False,False,False,0.2852159461249151,1427.436823104693
RZ54XSb_4oU,17.17.11,Vamsam - வம்சம் | Tamil Serial | Sun TV |  Epi 1335 | 15/11/2017 | Vision Time,VisionTimeTamil,24,2017-11-15T16:00:03.000Z,"Sun TV Tamil serials|""Vamsam (TV Program)""|""Vamsam Tamil Serial""|""Vijayakumar (Film Actor)""|""வம்சம்""|""Vasam serial""|""Sun TV Serial""|""Sun TV Vamsam""|""vamsam latest episode""|""Vamasam""|""Vamsam Today's episode""|""Vision Time tamil""|""Vamsam1333 Tamil family drama""|""Tamil Serials""|""Visiontime""|""Tamizh soaps""|""Vamsam 1333""|""vamsam episode 1333""|""vamsam 13 11 2017""|""1333 Vamsam""|""Vamsam""|""Episode""|""1333""",173003,912,154,56,https://i.ytimg.com/vi/RZ54XSb_4oU/default.jpg,False,False,False,0.5271584885811228,1628.5714285714284
g6ydk-TTdYM,17.17.11,TSP's Bonnet Pe Charcha ft. Harsh Beniwal | E02 - Solo Trip vs Group Trip,The Screen Patti,24,2017-11-14T13:16:42.000Z,"the|""screen""|""patti""|""bonnet""|""pe""|""charcha""|""daaru""|""harsh""|""beniwal""|""funny""|""comedy""|""humor""|""drama""|""sketch""|""zindagi""|""na""|""milegi""|""dobara""|""dil""|""chahta""|""hai""|""ye""|""jawaani""|""diwaani""|""kabira""|""rabish""|""ki""|""report""|""kyun""|""bane""|""crorepati""|""bade""|""chote""",514221,14784,1242,750,https://i.ytimg.com/vi/g6ydk-TTdYM/default.jpg,False,False,False,2.875028441078836,1971.2
iWQ4OwUIiYQ,17.17.11,మన ఇంజనీర్ల టాలెంట్ గురించి మాటల్లో చెప్పలేం మీరే చూడండి😄 | INFINITE VIEW,Infinite view,24,2017-11-15T12:30:01.000Z,"infinite|""view""|""telugu""",138832,634,150,39,https://i.ytimg.com/vi/iWQ4OwUIiYQ/default.jpg,False,False,False,0.4566670508240175,1625.6410256410256
xdrzpOIBA4o,17.17.11,OnePlus 5T hands-on,The Verge,28,2017-11-16T17:12:27.000Z,"OnePlus 5T|""OnePLus 5T specs""|""OnePlus5T""|""OP5t""|""phone""|""smartphone""|""oneplus 5T camera""|""android""|""the verge""|""verge""|""dan seifert""",291126,4535,206,563,https://i.ytimg.com/vi/xdrzpOIBA4o/default.jpg,False,False,False,1.5577447565658855,805.5062166962699
kJzGH0PVQHQ,17.17.11,why Samantha became EMOTIONAL @ Samantha naga chaithanya marriage Reception | Filmylooks,Filmylooks,24,2017-11-13T01:14:16.000Z,"Filmylooks|""latest news""|""telugu movies""|""telugu news""|""Tollywood news""|""why Samantha became EMOTIONAL @ Samantha naga chaithanya marriage Reception""|""why Samantha became EMOTIONAL""|""samantha emotional moment""|""ChaySam Wedding Reception video""|""Naga Chaitanya and Samantha Wedding Reception LIVE""|""samantha ruth prabhu""",1096822,1247,1211,153,https://i.ytimg.com/vi/kJzGH0PVQHQ/default.jpg,False,False,False,0.11369210318538467,815.032679738562
mp-fqyG2cXs,17.17.11,போட்டுக் கொடுத்த நண்பன்: அதிர்ச்சியில் விவேக் Vivek is shocking about her friend,Video121,25,2017-11-15T11:00:04.000Z,"vivek|""friend""|""vaidhyalingam""|""edappadi""|""admk""|""dhinakaran""|""sasikala""|""ilavarasi""|""இளவரசி""|""விவேக்""|""சசிகலா""|""தினகரன்""|""எடப்பாடி""|""சோதனை""|""வைத்யலிங்கம்""|""வைத்தியலிங்கம்""|""ரெய்டு""|""சரவணன்""|""நண்பன்""",98579,162,47,14,https://i.ytimg.com/vi/mp-fqyG2cXs/default.jpg,False,False,False,0.16433520323801215,1157.142857142857
SYtxYDSUF90,17.17.11,GIVING IPHONE X TO GIRLS PRANK | So Effin Cray,So Effin Cray,24,2017-11-14T07:27:58.000Z,"so effin cray|""so effin cray latest""|""iphone x""|""iphone prank""|""iphone x in india""|""pranks in india""|""best pranks in india""|""iphone 8""|""iphone 8 plus""|""funny video""|""funny videos whatsapp""|""whatsapp funny""|""pranks in india 2017""|""so effin cray pranks""|""cheater girlfriend prank""|""how to get a hot girlfriend""|""so effin cray videos""|""kiss and run prank""|""prank on girls""",957205,46301,1237,1755,https://i.ytimg.com/vi/SYtxYDSUF90/default.jpg,False,False,False,4.837103859674782,2638.233618233618
KObFEYCaRx8,17.17.11,"Chiranjeevi in Naga Chaitanya - Samantha Reception | Chaitanya, Samantha Akkineni, Nag, Venkatesh",Top Telugu Media,24,2017-11-13T04:42:26.000Z,"Chiranjeevi in Naga Chaitanya - Samantha Reception | Chaitanya|""Samantha Akkineni""|""Nag""|""Venkatesh""|""Megastar Chiranjeevi""|""Megastar Chiranjeevi @ #ChaySam Wedding Reception""|""Chiranjeevi @ #ChaySam Wedding Reception""|""Naga Chaitanya - Samantha Akkineni Reception LIVE""|""Naga Chaitanya""|""Samantha""|""Naga Chaitanya Samantha""|""Nagarjuna""|""#ChaiSam""|""Reception LIVE""|""Akkineni Reception""|""chiranjeevi rama charan""|""naga chaitanya samantha wedding reception""|""Akkineni family""|""Daggubati family""|""reception""",471745,1545,292,80,https://i.ytimg.com/vi/KObFEYCaRx8/default.jpg,False,False,False,0.3275074457598915,1931.25
VpnNR3z_pAM,17.17.11,Super Dancer - Chapter 2 | Kapil Ki English Class | Sat-Sun 8:00 PM | Promo,SET India,24,2017-11-16T06:11:59.000Z,"super dancer|""super dancer new season""|""super dancer chapter 2""|""super dancer auditions""|""talent search""|""shilpa shetty""|""anurag basu""|""geeta kapoor""|""dance show""|""reality show""|""reality dance show""|""super dancers""|""dancing competition""|""dance ka kal""|""sony""|""sony tv""|""sony liv""|""sony set""|""super dancer 2017""|""sony kids""|""kids talent show""|""Irfan Khan""|""kapil sharma on super dancer""|""kapil ki english class""",49052,674,38,39,https://i.ytimg.com/vi/VpnNR3z_pAM/default.jpg,False,False,False,1.374052026420941,1728.2051282051282
